game_status,game_date,home_team,away_team,home_score,away_score,game_id,HP,first_base,second_base,third_base,game_time,audience
1,20110917,統一7-ELEVEn獅,Lamigo,9,11,201101228,王俊宏,林金達,布萊恩,黃子亦,270,3334
1,20110918,兄弟,興農,6,3,201101229,張展榮,江春緯,蘇建文,邱景彥,187,3458
1,20110918,統一7-ELEVEn獅,Lamigo,2,3,201101230,布萊恩,王俊宏,林金達,黃子亦,192,3023
1,20110920,統一7-ELEVEn獅,兄弟,2,15,201101231,江春緯,布萊恩,王俊宏,林金達,221,2002
1,20110921,Lamigo,興農,2,6,201101232,張展榮,江春緯,紀華文,尤志欽,197,1663
1,20110922,統一7-ELEVEn獅,兄弟,3,7,201101233,布萊恩,王俊宏,林金達,蘇建文,210,2261
1,20110922,Lamigo,興農,6,7,201101234,紀華文,張展榮,江春緯,吳家維,229,1601
1,20110923,興農,統一7-ELEVEn獅,9,11,201101235,林金達,紀華文,王俊宏,黃子亦,237,1677
1,20110923,Lamigo,兄弟,5,0,201101236,蘇建文,布萊恩,張展榮,江春緯,162,3274
1,20110924,興農,統一7-ELEVEn獅,0,4,201101237,王俊宏,林金達,紀華文,尤志欽,202,2924
1,20110924,Lamigo,兄弟,0,6,201101238,張展榮,蘇建文,布萊恩,江春緯,225,8017
1,20110925,興農,統一7-ELEVEn獅,1,6,201101239,紀華文,林金達,尤志欽,吳家維,201,2302
1,20110925,Lamigo,兄弟,2,9,201101240,布萊恩,江春緯,蘇建文,黃子亦,244,9187
1,20110724,明星白,明星紅,4,6,201102001,王俊宏,蘇建文,張展榮,江春緯,166,11668
1,20111015,Lamigo,統一7-ELEVEn獅,2,3,201103001,王俊宏,布萊恩,張展榮,江春緯,233,11113
1,20111016,Lamigo,統一7-ELEVEn獅,7,8,201103002,布萊恩,紀華文,江春緯,林金達,298,10105
1,20111018,統一7-ELEVEn獅,Lamigo,1,4,201103003,張展榮,王俊宏,布萊恩,紀華文,172,6062
1,20111019,統一7-ELEVEn獅,Lamigo,3,2,201103004,蘇建文,布萊恩,林金達,江春緯,201,7518
1,20111020,統一7-ELEVEn獅,Lamigo,10,6,201103005,王俊宏,蘇建文,張展榮,林金達,231,10718
1,20110323,興農二軍,統一7-ELEVEn獅二軍,4,3,201104001,尤志欽,吳家維,邱景彥,黃子亦,147,0
1,20110323,Lamigo二軍,兄弟二軍,7,7,201104002,黃子亦,邱景彥,吳家維,尤志欽,196,0
1,20110324,兄弟二軍,Lamigo二軍,6,12,201104003,楊崇煇,何政杰,林國盟,邱景彥,197,0
1,20110325,統一7-ELEVEn獅二軍,興農二軍,6,5,201104004,何政杰,吳家維,林國盟,楊崇煇,179,0
1,20110326,兄弟二軍,統一7-ELEVEn獅二軍,3,10,201104005,林國盟,楊崇煇,何政杰,吳家維,163,0
1,20110329,兄弟二軍,統一7-ELEVEn獅二軍,1,6,201104006,尤志欽,吳家維,黃子亦,邱景彥,145,0
1,20110330,興農二軍,Lamigo二軍,7,4,201104007,黃子亦,邱景彥,尤志欽,吳家維,167,0
1,20110331,統一7-ELEVEn獅二軍,兄弟二軍,3,5,201104008,楊崇煇,何政杰,林國盟,董守治,169,0
1,20110401,Lamigo二軍,興農二軍,3,4,201104009,何政杰,楊崇煇,林國盟,董守治,148,0
1,20110402,Lamigo二軍,統一7-ELEVEn獅二軍,8,3,201104010,邱景彥,林國盟,何政杰,楊崇煇,163,0
1,20110405,Lamigo二軍,統一7-ELEVEn獅二軍,9,7,201104011,吳家維,黃子亦,尤志欽,邱景彥,180,0
1,20110406,兄弟二軍,興農二軍,1,4,201104012,邱景彥,尤志欽,黃子亦,吳家維,163,0
1,20110407,統一7-ELEVEn獅二軍,Lamigo二軍,7,7,201104013,楊崇煇,何政杰,吳家維,林國盟,187,0
1,20110408,興農二軍,兄弟二軍,5,5,201104014,何政杰,邱景彥,楊崇煇,董守治,168,0
1,20110409,興農二軍,Lamigo二軍,1,15,201104015,尤志欽,楊崇煇,何政杰,董守治,150,0
1,20110412,Lamigo二軍,統一7-ELEVEn獅二軍,4,6,201104016,黃子亦,吳家維,尤志欽,邱景彥,163,0
1,20110413,兄弟二軍,興農二軍,3,6,201104017,邱景彥,黃子亦,吳家維,尤志欽,174,0
1,20110414,興農二軍,兄弟二軍,4,3,201104018,楊崇煇,何政杰,邱景彥,董守治,166,0
1,20110415,統一7-ELEVEn獅二軍,Lamigo二軍,20,8,201104019,林國盟,邱景彥,何政杰,楊崇煇,178,0
1,20110416,統一7-ELEVEn獅二軍,興農二軍,8,1,201104020,何政杰,楊崇煇,黃子亦,林國盟,157,0
1,20110419,Lamigo二軍,兄弟二軍,13,7,201104021,吳家維,楊崇煇,尤志欽,董守治,178,0
1,20110420,統一7-ELEVEn獅二軍,興農二軍,2,5,201104022,邱景彥,何政杰,黃子亦,楊崇煇,174,0
1,20110421,興農二軍,統一7-ELEVEn獅二軍,7,7,201104023,何政杰,楊崇煇,吳家維,林國盟,212,0
1,20110422,兄弟二軍,Lamigo二軍,7,11,201104024,楊崇煇,林國盟,何政杰,董守治,190,0
1,20110423,興農二軍,兄弟二軍,4,6,201104025,林國盟,何政杰,楊崇煇,董守治,152,0
1,20110426,兄弟二軍,統一7-ELEVEn獅二軍,10,1,201104026,邱景彥,尤志欽,吳家維,楊崇煇,155,0
1,20110427,興農二軍,Lamigo二軍,9,6,201104027,吳家維,黃子亦,尤志欽,邱景彥,176,0
1,20110428,統一7-ELEVEn獅二軍,兄弟二軍,7,0,201104028,尤志欽,邱景彥,黃子亦,吳家維,157,0
1,20110429,Lamigo二軍,興農二軍,2,3,201104029,黃興祝,楊崇煇,邱景彥,董守治,142,0
1,20110430,Lamigo二軍,兄弟二軍,6,9,201104030,楊崇煇,黃興祝,黃子亦,董守治,147,0
1,20110503,兄弟二軍,興農二軍,1,7,201104031,黃子亦,吳家維,邱景彥,尤志欽,170,0
1,20110504,統一7-ELEVEn獅二軍,Lamigo二軍,8,12,201104032,邱景彥,尤志欽,黃子亦,吳家維,215,0
1,20110505,興農二軍,兄弟二軍,2,4,201104033,楊崇煇,林國盟,布萊恩,董守治,146,0
1,20110506,Lamigo二軍,統一7-ELEVEn獅二軍,11,11,201104034,林國盟,布萊恩,楊崇煇,董守治,213,0
1,20110507,Lamigo二軍,興農二軍,1,6,201104035,布萊恩,楊崇煇,尤志欽,董守治,178,0
1,20110510,Lamigo二軍,兄弟二軍,2,2,201104036,尤志欽,邱景彥,黃子亦,吳家維,152,0
1,20110511,興農二軍,統一7-ELEVEn獅二軍,3,3,201104037,吳家維,黃子亦,尤志欽,邱景彥,183,0
1,20110512,兄弟二軍,Lamigo二軍,4,9,201104038,邱景彥,楊崇煇,林國盟,董守治,190,0
1,20110513,統一7-ELEVEn獅二軍,興農二軍,3,2,201104039,楊崇煇,邱景彥,何政杰,林國盟,158,0
1,20110514,統一7-ELEVEn獅二軍,兄弟二軍,5,9,201104040,何政杰,林國盟,邱景彥,楊崇煇,168,0
1,20110614,興農二軍,Lamigo二軍,2,2,201104041,邱景彥,黃子亦,尤志欽,吳家維,181,0
1,20110518,兄弟二軍,統一7-ELEVEn獅二軍,5,4,201104042,邱景彥,吳家維,尤志欽,楊崇煇,168,0
1,20110519,Lamigo二軍,興農二軍,7,2,201104043,楊崇煇,邱景彥,林國盟,董守治,143,0
1,20110520,統一7-ELEVEn獅二軍,兄弟二軍,10,4,201104044,何政杰,林國盟,楊崇煇,邱景彥,187,0
1,20110521,統一7-ELEVEn獅二軍,Lamigo二軍,3,2,201104045,邱景彥,楊崇煇,何政杰,林國盟,150,0
1,20110524,統一7-ELEVEn獅二軍,興農二軍,6,1,201104046,吳家維,黃子亦,邱景彥,楊崇煇,157,0
1,20110525,Lamigo二軍,兄弟二軍,2,0,201104047,邱景彥,吳家維,黃子亦,董守治,128,0
1,20110526,興農二軍,統一7-ELEVEn獅二軍,8,5,201104048,林國盟,邱景彥,尤志欽,吳家維,171,0
1,20110527,兄弟二軍,Lamigo二軍,10,4,201104049,楊崇煇,林國盟,吳家維,董守治,175,0
1,20110615,兄弟二軍,興農二軍,6,4,201104050,楊崇煇,吳家維,黃子亦,尤志欽,180,0
1,20110531,Lamigo二軍,統一7-ELEVEn獅二軍,6,2,201104051,邱景彥,尤志欽,吳家維,楊崇煇,179,0
1,20110601,兄弟二軍,興農二軍,4,8,201104052,吳家維,楊崇煇,尤志欽,邱景彥,176,0
1,20110602,統一7-ELEVEn獅二軍,Lamigo二軍,7,6,201104053,楊崇煇,吳家維,何政杰,林國盟,206,0
1,20110603,興農二軍,統一7-ELEVEn獅二軍,7,11,201104054,何政杰,林國盟,楊崇煇,吳家維,203,0
1,20110604,興農二軍,兄弟二軍,13,2,201104055,吳家維,楊崇煇,林國盟,董守治,181,0
1,20110607,統一7-ELEVEn獅二軍,兄弟二軍,9,5,201104056,邱景彥,吳家維,黃子亦,楊崇煇,186,0
1,20110608,興農二軍,Lamigo二軍,5,7,201104057,黃子亦,楊崇煇,吳家維,邱景彥,178,0
1,20110609,兄弟二軍,統一7-ELEVEn獅二軍,3,2,201104058,吳家維,黃子亦,邱景彥,林國盟,178,0
1,20110610,Lamigo二軍,興農二軍,7,1,201104059,何政杰,楊崇煇,林國盟,董守治,161,0
1,20110611,兄弟二軍,Lamigo二軍,5,7,201104060,楊崇煇,林國盟,何政杰,董守治,156,0
1,20110621,兄弟二軍,Lamigo二軍,6,5,201104061,吳家維,黃子亦,邱景彥,楊崇煇,188,0
1,20110622,興農二軍,統一7-ELEVEn獅二軍,4,5,201104062,邱景彥,楊崇煇,黃子亦,吳家維,195,0
1,20110623,興農二軍,兄弟二軍,8,6,201104063,尤志欽,楊崇煇,吳家維,邱景彥,176,0
1,20110624,統一7-ELEVEn獅二軍,Lamigo二軍,6,14,201104064,楊崇煇,吳家維,尤志欽,邱景彥,197,0
1,20110625,統一7-ELEVEn獅二軍,興農二軍,2,9,201104065,何政杰,林國盟,邱景彥,楊崇煇,178,0
1,20110913,兄弟二軍,興農二軍,3,6,201104066,楊崇煇,吳家維,黃子亦,董守治,148,0
1,20110629,Lamigo二軍,統一7-ELEVEn獅二軍,4,9,201104067,吳家維,楊崇煇,尤志欽,邱景彥,178,0
1,20110630,興農二軍,Lamigo二軍,8,7,201104068,楊崇煇,邱景彥,林國盟,吳家維,178,0
1,20110701,兄弟二軍,統一7-ELEVEn獅二軍,3,6,201104069,林國盟,楊崇煇,邱景彥,董守治,178,0
1,20110702,Lamigo二軍,兄弟二軍,10,1,201104070,邱景彥,林國盟,楊崇煇,董守治,158,0
1,20110705,兄弟二軍,統一7-ELEVEn獅二軍,7,6,201104071,吳家維,楊崇煇,黃子亦,邱景彥,153,0
1,20110706,興農二軍,Lamigo二軍,2,2,201104072,邱景彥,黃子亦,吳家維,楊崇煇,178,0
1,20110707,統一7-ELEVEn獅二軍,兄弟二軍,3,5,201104073,何政杰,邱景彥,楊崇煇,林國盟,192,0
1,20110708,Lamigo二軍,統一7-ELEVEn獅二軍,8,3,201104074,楊崇煇,林國盟,邱景彥,何政杰,163,0
1,20110709,Lamigo二軍,興農二軍,10,2,201104075,邱景彥,楊崇煇,林國盟,董守治,166,0
1,20110712,Lamigo二軍,兄弟二軍,3,2,201104076,楊崇煇,邱景彥,尤志欽,董守治,151,0
1,20110713,統一7-ELEVEn獅二軍,興農二軍,1,2,201104077,吳家維,楊崇煇,邱景彥,何政杰,80,0
1,20110914,興農二軍,統一7-ELEVEn獅二軍,2,8,201104078,吳家維,楊崇煇,邱景彥,林國盟,230,0
1,20110715,兄弟二軍,Lamigo二軍,5,7,201104079,吳家維,楊崇煇,林國盟,董守治,208,0
1,20110716,興農二軍,兄弟二軍,3,2,201104080,林國盟,吳家維,楊崇煇,董守治,160,0
1,20110719,兄弟二軍,興農二軍,0,3,201104081,吳家維,楊崇煇,邱景彥,董守治,159,0
1,20110915,Lamigo二軍,統一7-ELEVEn獅二軍,10,2,201104082,邱景彥,林國盟,吳家維,楊崇煇,182,0
1,20110916,興農二軍,兄弟二軍,6,4,201104083,楊崇煇,吳家維,尤志欽,林國盟,165,0
1,20110722,統一7-ELEVEn獅二軍,Lamigo二軍,4,5,201104084,吳家維,邱景彥,黃子亦,楊崇煇,183,0
1,20110723,統一7-ELEVEn獅二軍,興農二軍,2,8,201104085,邱景彥,黃子亦,楊崇煇,吳家維,207,0
1,20110726,兄弟二軍,統一7-ELEVEn獅二軍,3,7,201104086,林國盟,楊崇煇,邱景彥,董守治,178,0
1,20110727,興農二軍,Lamigo二軍,5,6,201104087,邱景彥,林國盟,楊崇煇,董守治,192,0
1,20110728,統一7-ELEVEn獅二軍,兄弟二軍,6,3,201104088,楊崇煇,邱景彥,董守治,林國盟,182,0
1,20110729,Lamigo二軍,興農二軍,4,11,201104089,邱景彥,楊崇煇,林國盟,董守治,179,0
1,20110730,Lamigo二軍,兄弟二軍,4,12,201104090,楊崇煇,林國盟,邱景彥,董守治,178,0
1,20110802,Lamigo二軍,兄弟二軍,5,0,201104091,吳家維,邱景彥,楊崇煇,董守治,135,0
1,20110803,統一7-ELEVEn獅二軍,興農二軍,6,5,201104092,邱景彥,楊崇煇,何政杰,林國盟,192,0
1,20110804,兄弟二軍,Lamigo二軍,9,3,201104093,何政杰,林國盟,邱景彥,楊崇煇,175,0
1,20110805,興農二軍,統一7-ELEVEn獅二軍,11,2,201104094,楊崇煇,邱景彥,林國盟,董守治,170,0
1,20110806,統一7-ELEVEn獅二軍,兄弟二軍,1,3,201104095,邱景彥,楊崇煇,董守治,林國盟,152,0
1,20110809,兄弟二軍,興農二軍,7,0,201104096,尤志欽,楊崇煇,黃子亦,吳家維,172,0
1,20110810,統一7-ELEVEn獅二軍,Lamigo二軍,5,2,201104097,吳家維,何政杰,邱景彥,楊崇煇,115,0
1,20110811,興農二軍,兄弟二軍,4,6,201104098,楊崇煇,吳家維,董守治,林國盟,178,0
1,20110812,Lamigo二軍,統一7-ELEVEn獅二軍,1,4,201104099,林國盟,楊崇煇,吳家維,董守治,176,0
1,20110813,Lamigo二軍,興農二軍,14,13,201104100,吳家維,林國盟,楊崇煇,董守治,222,0
1,20110816,Lamigo二軍,興農二軍,2,11,201104101,邱景彥,楊崇煇,董守治,吳家維,187,0
1,20110817,兄弟二軍,統一7-ELEVEn獅二軍,2,12,201104102,吳家維,尤志欽,楊崇煇,林國盟,162,0
1,20110818,興農二軍,Lamigo二軍,4,10,201104103,楊崇煇,吳家維,尤志欽,董守治,195,0
1,20110819,統一7-ELEVEn獅二軍,兄弟二軍,3,2,201104104,何政杰,林國盟,吳家維,楊崇煇,170,0
1,20110820,統一7-ELEVEn獅二軍,Lamigo二軍,2,0,201104105,吳家維,楊崇煇,林國盟,何政杰,166,0
1,20110823,Lamigo二軍,兄弟二軍,6,4,201104106,黃子亦,邱景彥,楊崇煇,董守治,174,0
1,20110824,統一7-ELEVEn獅二軍,興農二軍,8,8,201104107,尤志欽,楊崇煇,邱景彥,何政杰,196,0
1,20110825,興農二軍,統一7-ELEVEn獅二軍,4,5,201104108,邱景彥,何政杰,林國盟,楊崇煇,186,0
1,20110826,兄弟二軍,Lamigo二軍,6,9,201104109,楊崇煇,林國盟,邱景彥,董守治,186,0
1,20110827,兄弟二軍,興農二軍,3,11,201104110,邱景彥,楊崇煇,董守治,林國盟,168,0
1,20110917,Lamigo二軍,統一7-ELEVEn獅二軍,4,5,201104111,吳家維,楊崇煇,董守治,林國盟,188,0
1,20110831,兄弟二軍,興農二軍,4,6,201104112,邱景彥,楊崇煇,董守治,林國盟,205,0
1,20110901,統一7-ELEVEn獅二軍,Lamigo二軍,0,6,201104113,楊崇煇,何政杰,邱景彥,林國盟,188,0
1,20110918,興農二軍,兄弟二軍,5,5,201104114,林國盟,吳家維,楊崇煇,董守治,175,0
1,20110903,興農二軍,統一7-ELEVEn獅二軍,1,0,201104115,邱景彥,林國盟,楊崇煇,董守治,166,0
1,20110906,興農二軍,Lamigo二軍,13,6,201104116,吳家維,尤志欽,楊崇煇,董守治,189,0
1,20110907,兄弟二軍,統一7-ELEVEn獅二軍,5,0,201104117,楊崇煇,吳家維,黃子亦,林國盟,150,0
1,20110908,統一7-ELEVEn獅二軍,兄弟二軍,6,0,201104118,邱景彥,何政杰,林國盟,楊崇煇,150,0
1,20110909,Lamigo二軍,興農二軍,3,5,201104119,楊崇煇,林國盟,尤志欽,董守治,198,0
1,20110910,兄弟二軍,Lamigo二軍,10,10,201104120,吳家維,楊崇煇,董守治,林國盟,228,0
1,20110928,興農二軍,Lamigo二軍,7,11,201106001,尤志欽,楊崇煇,吳家維,邱景彥,219,0
1,20110929,興農二軍,Lamigo二軍,5,4,201106002,邱景彥,尤志欽,楊崇煇,吳家維,283,0
1,20111001,Lamigo二軍,興農二軍,7,7,201106003,吳家維,黃子亦,邱景彥,楊崇煇,219,0
1,20111002,Lamigo二軍,興農二軍,7,5,201106004,黃子亦,吳家維,楊崇煇,邱景彥,196,0
1,20111005,興農二軍,Lamigo二軍,7,6,201106005,尤志欽,邱景彥,吳家維,楊崇煇,206,0
1,20111006,興農二軍,Lamigo二軍,5,18,201106006,楊崇煇,吳家維,尤志欽,邱景彥,208,0
1,20111007,Lamigo二軍,興農二軍,5,3,201106007,黃子亦,楊崇煇,邱景彥,尤志欽,205,0
1,20110305,統一7-ELEVEn獅,Lamigo,2,1,201107001,張展榮,紀華文,江春緯,黃子亦,145,1602
1,20110305,興農,兄弟,0,3,201107002,蘇建文,王俊宏,林金達,吳家維,159,1212
1,20110306,統一7-ELEVEn獅,兄弟,1,4,201107003,江春緯,張展榮,楊崇煇,邱景彥,181,2213
1,20110306,興農,Lamigo,2,1,201107004,林金達,蘇建文,尤志欽,林國盟,151,1169
1,20110308,統一7-ELEVEn獅,興農,4,2,201107005,紀華文,林金達,吳家維,張展榮,175,845
1,20110309,兄弟,Lamigo,4,2,201107006,王俊宏,江春緯,黃子亦,邱景彥,150,682
1,20110310,Lamigo,興農,8,6,201107007,張展榮,尤志欽,紀華文,吳家維,172,383
1,20110311,兄弟,統一7-ELEVEn獅,4,4,201107008,蘇建文,黃子亦,邱景彥,王俊宏,170,1006
1,20110312,兄弟,興農,4,7,201107009,林金達,吳家維,尤志欽,紀華文,164,1065
1,20110312,Lamigo,統一7-ELEVEn獅,2,1,201107010,江春緯,邱景彥,蘇建文,林國盟,136,812
1,20110314,Lamigo,兄弟,8,6,201107011,紀華文,江春緯,張展榮,黃子亦,187,1288
1,20110315,興農,統一7-ELEVEn獅,15,4,201107012,王俊宏,蘇建文,林金達,尤志欽,201,503
1,20120317,統一7-ELEVEn獅,兄弟,3,5,201201001,蘇建文,王俊宏,江春緯,黃子亦,203,10000
1,20120318,Lamigo,興農,4,2,201201002,張展榮,紀華文,林金達,尤志欽,195,6109
1,20120318,統一7-ELEVEn獅,兄弟,6,2,201201003,王俊宏,江春緯,蘇建文,邱景彥,225,6018
1,20120320,興農,Lamigo,3,13,201201004,紀華文,林金達,張展榮,楊崇煇,218,4177
1,20120321,兄弟,統一7-ELEVEn獅,4,3,201201005,江春緯,蘇建文,王俊宏,尤志欽,239,2389
1,20120322,興農,Lamigo,0,5,201201006,林金達,張展榮,紀華文,邱景彥,177,3331
1,20120322,兄弟,統一7-ELEVEn獅,5,7,201201007,蘇建文,王俊宏,江春緯,黃子亦,207,2643
1,20120323,興農,統一7-ELEVEn獅,2,5,201201008,張展榮,紀華文,林金達,尤志欽,211,1098
1,20120323,兄弟,Lamigo,3,2,201201009,王俊宏,江春緯,蘇建文,黃子亦,169,3245
1,20120324,興農,統一7-ELEVEn獅,0,2,201201010,紀華文,張展榮,尤志欽,林金達,205,2135
1,20120324,兄弟,Lamigo,4,2,201201011,江春緯,蘇建文,王俊宏,楊崇煇,172,5057
1,20120325,興農,統一7-ELEVEn獅,2,11,201201012,林金達,紀華文,張展榮,邱景彥,208,2609
1,20120325,兄弟,Lamigo,1,3,201201013,蘇建文,王俊宏,黃子亦,江春緯,180,3451
1,20120327,Lamigo,統一7-ELEVEn獅,3,6,201201014,江春緯,蘇建文,王俊宏,楊崇煇,245,1960
1,20120328,興農,兄弟,9,2,201201015,張展榮,林金達,紀華文,尤志欽,200,2635
1,20120329,Lamigo,統一7-ELEVEn獅,5,4,201201016,王俊宏,江春緯,蘇建文,黃子亦,214,2018
1,20120329,興農,兄弟,11,8,201201017,紀華文,張展榮,林金達,邱景彥,231,1971
1,20120330,Lamigo,興農,4,5,201201018,林金達,紀華文,張展榮,尤志欽,237,1690
1,20120330,統一7-ELEVEn獅,兄弟,9,1,201201019,蘇建文,王俊宏,江春緯,楊崇煇,195,3051
1,20120331,Lamigo,興農,5,4,201201020,張展榮,林金達,紀華文,邱景彥,221,2667
1,20120331,統一7-ELEVEn獅,兄弟,5,4,201201021,江春緯,蘇建文,黃子亦,王俊宏,219,5148
1,20120401,Lamigo,興農,8,6,201201022,紀華文,張展榮,尤志欽,林金達,212,2557
1,20120401,統一7-ELEVEn獅,兄弟,6,12,201201023,王俊宏,江春緯,蘇建文,黃子亦,253,3807
1,20120403,Lamigo,兄弟,2,1,201201024,林金達,王俊宏,張展榮,黃子亦,174,3141
1,20120404,統一7-ELEVEn獅,興農,1,5,201201025,蘇建文,紀華文,江春緯,尤志欽,190,2172
1,20120624,Lamigo,兄弟,4,8,201201026,布萊恩,林金達,王俊宏,江春緯,204,1808
1,20120405,統一7-ELEVEn獅,興農,6,3,201201027,江春緯,蘇建文,尤志欽,紀華文,206,1148
1,20120406,兄弟,興農,8,2,201201028,紀華文,林金達,張展榮,楊崇煇,200,1208
1,20120406,統一7-ELEVEn獅,Lamigo,7,2,201201029,蘇建文,王俊宏,黃子亦,江春緯,164,1667
1,20120407,兄弟,興農,11,4,201201030,張展榮,紀華文,林金達,尤志欽,189,3774
1,20120407,統一7-ELEVEn獅,Lamigo,3,2,201201031,江春緯,王俊宏,黃子亦,邱景彥,176,4058
1,20120408,兄弟,興農,1,5,201201032,林金達,張展榮,紀華文,楊崇煇,192,4353
1,20120408,統一7-ELEVEn獅,Lamigo,2,0,201201033,王俊宏,江春緯,蘇建文,邱景彥,193,3155
1,20120410,興農,統一7-ELEVEn獅,1,0,201201034,張展榮,林金達,紀華文,尤志欽,152,1267
1,20120411,兄弟,Lamigo,5,9,201201035,蘇建文,江春緯,王俊宏,黃子亦,208,1552
1,20120412,興農,統一7-ELEVEn獅,0,3,201201036,紀華文,張展榮,林金達,邱景彥,184,1265
1,20120412,兄弟,Lamigo,7,4,201201037,王俊宏,蘇建文,江春緯,黃子亦,195,1235
1,20120413,興農,兄弟,3,2,201201038,林金達,紀華文,張展榮,尤志欽,237,3007
1,20120413,Lamigo,統一7-ELEVEn獅,4,3,201201039,江春緯,王俊宏,蘇建文,楊崇煇,217,1891
1,20120414,興農,兄弟,1,13,201201040,張展榮,蘇建文,紀華文,楊崇煇,210,3142
1,20120414,Lamigo,統一7-ELEVEn獅,4,2,201201041,王俊宏,江春緯,黃子亦,林金達,210,3311
1,20120415,興農,兄弟,17,5,201201042,紀華文,張展榮,尤志欽,蘇建文,206,3230
1,20120415,Lamigo,統一7-ELEVEn獅,4,5,201201043,林金達,王俊宏,江春緯,邱景彥,230,3333
1,20120417,統一7-ELEVEn獅,兄弟,1,5,201201044,江春緯,王俊宏,林金達,黃子亦,181,2536
1,20120626,Lamigo,興農,3,9,201201045,蘇建文,張展榮,紀華文,尤志欽,207,1188
1,20120419,Lamigo,興農,11,3,201201046,張展榮,蘇建文,紀華文,楊崇煇,186,1246
1,20120421,統一7-ELEVEn獅,興農,9,2,201201047,紀華文,張展榮,蘇建文,尤志欽,198,1571
1,20120420,Lamigo,兄弟,11,10,201201048,林金達,江春緯,王俊宏,邱景彥,256,2550
